0.000000000000000000e+00,1.748226610490168044e-03,-1.519007809638239608e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,1.265961556220417724e-03,-6.434954926518946308e-03,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,9.882162554450931238e-04,-4.915935845675544098e-03,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,2.808999205846699453e-04,-3.567779707115135632e-03,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-8.725383902428614225e-04,-3.774462363310972582e-03,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-1.274526832541797872e-03,-5.292018582179719259e-03,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-2.092226711467659074e-03,-5.042889466589109415e-03,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-2.871717850307674725e-03,-6.031211362984602309e-03,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-3.588666555574110927e-03,-6.987283766901269434e-03,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-4.552454032486614142e-03,-7.837988326381868306e-03,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-5.386700513749940501e-03,-9.333727580760134424e-03,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-6.153497123938294483e-03,-1.048145744526575267e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-7.434836729444890997e-03,-1.147909202595209094e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-8.486202406397039266e-03,-1.374016956778198288e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-9.447625574687036967e-03,-1.531790036039387161e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-1.009868234131772527e-02,-1.665535959792596027e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-1.063556468875198266e-02,-1.725687716037390199e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-1.107190820467207973e-02,-1.768192924898484564e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-1.154344106415615065e-02,-1.796729262433734153e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-1.211443328338318408e-02,-1.843769641825248468e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-1.267393808863637866e-02,-1.920723880232093339e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-1.326134532009686645e-02,-1.996213869020843634e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-1.379084905754082713e-02,-2.079628435925425997e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-1.448180186669884538e-02,-2.149193456473793770e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-1.538066310646461765e-02,-2.259250185357090240e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-1.639268218045232539e-02,-2.415513430417729271e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-1.744366115909462209e-02,-2.590308324551011607e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-1.851395113482019045e-02,-2.765468958795657892e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-1.961449552646403124e-02,-2.937602464280783879e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-2.065882471010862739e-02,-3.110370006445564370e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-2.151987113309873981e-02,-3.265391323721152095e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-2.237396601143982686e-02,-3.374517588541464663e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-2.328000540705961116e-02,-3.486398765683275391e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-2.403246974017867257e-02,-3.613988339695819313e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-2.476116787469470962e-02,-3.704253862785065327e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-2.549356923806992553e-02,-3.793939151067070997e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-2.620672041185189566e-02,-3.888152402490944320e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-2.689825293314322338e-02,-3.980333596061612356e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-2.743503039519847378e-02,-4.070902415344793829e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-2.796727308827167899e-02,-4.126699747933978979e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-2.853392422621767871e-02,-4.188200845826321045e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-2.899056165231793381e-02,-4.261981446418838804e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-2.940169204263080177e-02,-4.310949128131764257e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-2.973753837587511661e-02,-4.353785367497713804e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-3.019112380718431618e-02,-4.382523361162348613e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-3.046812703159991129e-02,-4.445945986974550457e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-3.078627895631944403e-02,-4.467343419841495605e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-3.111462898860516482e-02,-4.504381303264311243e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-3.134761786119185517e-02,-4.546463223103210799e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-3.153701595640203553e-02,-4.566490817711250927e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-3.175031218757828205e-02,-4.580145594065165165e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-3.199708776368757890e-02,-4.603067960676722470e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-3.226149090618796872e-02,-4.635848005812305550e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-3.240859460970467454e-02,-4.674212503015052339e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-3.256976946552329888e-02,-4.684242406106589596e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-3.260748608891986255e-02,-4.701793281759578808e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
0.000000000000000000e+00,-3.264062983089990877e-02,-4.690448070979539447e-02,1.012454986572265625e+01,1.559999942779541016e+00,-2.500000000000000000e+00
